Sample,Pat,Site,Time,A_defectiva,Acinetobacter_sp. 408,Acremonium_sp.,Actinobaculum_sp._183,A_denticolens,A_gerencseriae,A_naeslundii,A_oris,Actinomyces_sp._ICM54,Actinomyces_sp._169,Actinomyces_sp._170,Actinomyces_sp._171,Actinomyces_sp._175,Actinomyces_sp._178,Actinomyces_sp._180,Actinomyces_sp._414,Actinomyces_sp._448,A_viscosus,Aggregatibacter_actinomycetemcomitans,A_aphrophilus,A_segnis,Aggregatibacter_sp._458,Aggregatibacter_sp._513,A_omnicolens,Alternaria_sp.,A_geminatus,A_caesiellus,A_flavus,A_niger,A_penicillioides,Aspergillus_sp.,A_spathulatus,A_spinosus,A_versicolor,Atopobium_sp._416,A_leucospermi,B_dentium,B_longum,B_diminuta,B_extructa,Burkholderia_sp._406,C_concisus,C_curvus,C_rectus,C_showae,Campylobacter_sp._G43,C_albicans,C_parapsilosis,C_quercitrusa,C_sake,C_tropicalis,C_gingivalis,C_granulosa,Capnocytophaga_sp._338,Capnocytophaga_sp._380,Capnocytophaga_sp._412,Capnocytophaga_sp._G34,C_sputigena,C_hominis,C_valvarum,C_morbi,Catonella_sp._164,C_cladosporioides,C_sphaerospermum,Clostridium_sp._MSTE9,C_testosteroni,C_durum,C_curtum,Cryptococcus_sp.,Desulfobulbus_sp._041,D_orale,Desulfovibrio_sp._040,D_invisus,D_micraerophilus,Dialister_sp._502,Dialister_sp._A97,Dietzia_sp._368,E_catenaformis,E_corrodens,E_gingivalis,E_faecalis,E_brachy,E_infirmum,E_saphenum,Eubacterium_sp._B60,Eubacterium_sp._G32,Eubacterium_sp._G75,E_sulci,E_yurii,F_alocis,F_oxysporum,Fusarium_sp.,F_naviforme,F_necrophorum,F_nucleatum,F_periodonticum,Fusobacterium_sp._203,Fusobacterium_sp._370,G_haemolysans,G_morbillorum,G_adiacens,G_elegans,H_aegyptius,H_haemolyticus,Haemophilus_sp._036,H_sputorum,Johnsonella_sp._166,J_anthropi,K_denitrificans,Kingella_sp._012,L_saburreum,Lactobacillus_casei,L_crispatus,L_fermentum,L_gasseri,L_panis,L_paracasei,L_rhamnosus,L_salivarius,Lactobacillus_sp._461,L_vaginalis,L_lactis,Leptotrichia_sp._218,Leptotrichia_sp._219,Leptotrichia_sp._221,Leptotrichia_sp._223,Leptotrichia_sp._225,Leptotrichia_sp._417,Leptotrichia_sp._463,Leptotrichia_sp._498,L_wadei,M_arunalokei,M_dermatis,M_furfur,M_globosa,M_japonica,M_restricta,Malassezia_sp.,M_sympodialis,Malasseziales_sp.,M_micronuciformis,M_timidum,M_orale,N_bacilliformis,N_elongata,N_flavescens,N_lactamica,N_meningitidis,N_mucosa,Neisseria_sp._014,Neisseria_sp._499,N_subflava,Occultifur_sp.,O_sinus,Oribacterium_sp._372,P_micra,Parvimonas_sp._110,Parvimonas_sp._393,Parvimonas_sp._D94,P_brevicompactum,P_citrinum,P_commune,P_glabrum,Peptococcus_sp._167,P_indolicus,Peptoniphilus_sp._375,P_stomatis,Pichia_sp.,Plectosphaerella_sp.,Pleosporales_sp.,Polyporales_sp.,P_catoniae,P_endodontalis,Porphyromonas_sp._279,P_buccae,P_dentalis,P_denticola,P_melaninogenica,P_micans,P_oris,P_scopos,P_shahii,Prevotella_sp._292,Prevotella_sp._298,Prevotella_sp._300,Prevotella_sp._303,Prevotella_sp._309,Prevotella_sp._313,Prevotella_sp._314,Prevotella_sp._G57,P_acidifaciens,P_propionicum,P_alactolyticus,R_mucilaginosa,Rhodotorula_sp.,R_dentocariosa,S_bayanus,S_cerevisiae,S_georgiae,S_meyeri,S_odontolytica,S_artemidis,S_flueggei,S_noxia,Selenomonas_sp._126,Selenomonas_sp._133,Selenomonas_sp._134,Selenomonas_sp._149,Selenomonas_sp._442,Selenomonas_sp._479,Selenomonas_sp._F84,Selenomonas_sp._H64,Selenomonas_sp._H65,S_sputigena,S_satelles,Sphingomonas_sp._007,S_epidermidis,S_warneri,S_anginosus,S_australis,S_constellatus,S_cristatus,S_dysgalactiae,S_gordonii,S_infantis,S_intermedius,S_mitis,S_mutans,S_oralis,S_parasanguinis,S_salivarius,S_sanguinis,S_sinensis,S_sobrinus,Streptococcus_sp._AC15,Streptococcus_sp._AS14,Streptococcus_sp._BS21,Streptococcus_sp._CM7,Streptococcus_sp._055,Streptococcus_sp._056,Streptococcus_sp._057,Streptococcus_sp._058,Streptococcus_sp._061,Streptococcus_sp._064,Streptococcus_sp._066,Streptococcus_sp._070,Streptococcus_sp._071,Streptococcus_sp._074,Streptococcus_sp._431,S_vestibularis,T_forsythia,TM7_phylum_sp._346,TM7_phylum_sp._349,TM7_phylum_sp._350,TM7_phylum_sp._351,TM7_phylum_sp._352,T_denticola,T_lecithinolyticum,T_maltophilum,T_medium,Treponema_sp._227,Treponema_sp._228,Treponema_sp._232,Treponema_sp._234,Treponema_sp._237,Treponema_sp._238,Treponema_sp._239,Treponema_sp._257,Treponema_sp._265,Treponema_sp._271,Treponema_sp._517,Treponema_sp._518,Treponema_sp._G52,Treponema_sp._G76,T_vincentii,V_atypica,V_dispar,V_parvula,Veillonella_sp._158,Xanthomonas_sp._037,Treponema_maltophilum,Treponema_medium,Treponema_sp._oral_taxon_227,Treponema_sp._oral_taxon_228,Treponema_sp._oral_taxon_232,Treponema_sp._oral_taxon_234,Treponema_sp._oral_taxon_237,Treponema_sp._oral_taxon_238,Treponema_sp._oral_taxon_239,Treponema_sp._oral_taxon_257,Treponema_sp._oral_taxon_265,Treponema_sp._oral_taxon_271,Treponema_sp._oral_taxon_517,Treponema_sp._oral_taxon_518,Treponema_sp._oral_taxon_G52,Treponema_sp._oral_taxon_G76,Treponema_vincentii,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_sp._oral_taxon_158,Veillonellaceae_bacterium_oral_taxon_129,Veillonellaceae_bacterium_oral_taxon_131,Veillonellaceae_bacterium_oral_taxon_150,Veillonellaceae_bacterium_oral_taxon_155,Veillonellaceae_bacterium_oral_taxon_483,Xanthomonas_sp._oral_taxon_037
4_stable_10,11434,stable,10,0.000486855,0,0,0,0,0,0.15345667,0,0,0,0,0.003310613,0,0,0,0,0,0,0.000876339,0,0,0,0,0,0,0.016358325,0,0,0,0,0,0,0,0,0,0,0.007108082,0,0,0,0,0.035053554,0.00993184,0,0,0,0,0,0,0,0,0,0.000194742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005160662,0,0,0,0,0,0,0.008666018,0,0,0,0,0.000584226,0,0,0,0.001168452,0,0,0,0,0,0,0,0,0,0,0,0.005160662,0.014410906,0.047127556,0.00194742,0,0.000486855,0,0,0,0,0,0.000292113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00993184,0.007108082,0.058714703,0.000292113,0.033885102,0.162512171,0.105258033,0,0,0,0.009737098,0,0,0,0,0,0,0,0,0.002336904,0,0,0,0,0,0.000389484,0.000292113,0,0.001655307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032424537,0,0,0,0,0.001655307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002239533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047127556,0,0,0,0,0,0.080136319,0,0.009347614,0.018597858,0,0,0,0,0,0,0,0,0,0.000389484,0.045861733,0.004771178,0.031256086,0,0,0,0,0,0.002726388,0,0,0,0,0,0,0.002142162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000292113,0.007010711,0,0,0,0,0,0.010126582
4_stable_12,11434,stable,12,5.63E-05,0.000112614,0,0.011050268,0,0,0.368389195,0.001365447,0.00039415,0.002885739,0.015245147,0.011979335,0,0,0.00349104,0,0.005321021,0,0.015048072,0.002942046,0,0,0,0,0,0.055659567,0,0,0,0,0,0,0,0,0,0,0.015005842,0,0,0,0.000985374,0.026605104,0.004152649,0,0.006911696,0,0,0,0,0,0,0,0,0,0.00039415,9.85E-05,0,0,0,0.000140768,0,0,0.000211152,0.001013528,0.000633455,0.000112614,0,0,0,0,0,0.007981531,0,0,0,0,0,0,0.001956672,0,0,0,0,0.000577148,0,0,0.003026507,0,0,0,0,0,0,0,0.00043638,0,0,0,0,0,0.003617731,0.004701643,0,0,0,0.000112614,0.000844606,0,0,0,0.000365996,0.000154845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002561973,0,0.011148806,0.000675685,4.22E-05,0.168752375,0.067835977,0,0,0.000182998,0.000802376,0,0,0,0,0,0,0,0,0.002547896,0,0,0,0,0,0,0,0,0,0.000211152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168921,0,0,7.04E-05,0,0.003547347,0,0,0,9.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043638,0,0.000281535,0,0,0,0,0,0,0.000337843,0,0,0.000281535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000281535,0.000281535,0.000422303,0.00087276,0.00087276,0.000844606,0,0,0.001295063,0.010979884,0,0.001449908,0.013936007,0.000140768,0,0,0,0,0,0,0,0,0.000267459,0.011810414,0,0.020312786,0,0,0.000140768,0,0,0.01392193,0.000239305,0,0.004152649,0,0,0,0.001365447,0,0.039316432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380073,0,0.001295063,7.04E-05,0,0,0.0247892,0,0,0,7.04E-05,0,0.016526134
4_progressing_0,11434,progressing,0,0.000389022,0,0.000106097,0,0.001662187,0,0.144009054,0,0,0,0,0.005092658,0,0,0,0,7.07E-05,0,0.000106097,0,0,0,0,0,0,0.018390154,0,0,0,0,0,0,0,0,0,0,0.013792616,0,0,0,0.000389022,0.024190126,0.008169472,0,0.000671948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07E-05,0.000106097,0,0,0,0,0,0,0,0.008523129,0.000813411,0,0,0,0,0,0.008558495,7.07E-05,0,0,0,0.001343896,0,7.07E-05,0.000106097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022138916,0.010503607,0,0,0,0,0,0,0,0,0.000530485,0,0,0,0,0,0,0,0,0,0,0,0.00024756,0,0,0,0,0.000636582,0,0.020795021,0.000601217,0.000212194,0.266197482,0.173822323,0,0,0.000389022,0.00049512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000282925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031440091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049512,0,0.052235111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008204838,0.000318291,0,0,0,0.002121941,0.047354647,0,0.002829254,0.010963361,0.000106097,0,0,0,0,0,0,0,0.000141463,0.001167067,0.021997454,0.002192672,0.018779177,0,0,0,0,0,0.014959683,0,0,0.003784128,0,0,0,0,0,0.000212194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042509549,0,0,0,0,0,0.004632904
4_progressing_2,11434,progressing,2,0.000464196,0,0,0.004593096,0.005301605,0.002760744,0.198455938,7.33E-05,0,4.89E-05,0,0.006034546,9.77E-05,0,0,0,0.000146588,0,0.000879529,0,0,0,0,0,0,0.007353839,0,0,0,0,0,0,0,0,0,0,0.013046346,0,0,0,0.000268745,0.021597322,0.000513059,0,4.89E-05,0,9.77E-05,0,0,0,0,0,0,0,0.00017102,0,0,0,0,0,0,0,0,0,0,0,4.89E-05,0,0,0,0,0.002076666,0.000488627,0,0,0,0,0,0.00197894,0,0,0,0,0.011727053,0,0.000659647,0,0,0,0,0,0,0,0.000219882,0.000244314,0,0,0,0,0.0070118,0.022745596,0.009943564,0.000879529,0,0,4.89E-05,0.001807921,0,0,0,7.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000610784,0.00107498,0.008673133,0.000122157,0.000122157,0.15377098,0.12196135,0,0,0,0.000855098,0,0.001197137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244314,0,0,0,0,4.89E-05,0,0,0,0,0,0,7.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017102,0,0,0.000488627,0,0.003566979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000268745,0,0,0,0,0,0,0,0,0.000855098,0,0.18592265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036647,0,0.000219882,0.0070118,0,0,0,0,0.001734627,0.052674012,0,0.001221568,0.007280545,0.000146588,7.33E-05,4.89E-05,0,0,0,0,0,9.77E-05,0.000610784,0.043316801,0.002369842,0.009039603,0,0,0,0,0,0.004886272,4.89E-05,0,0.002467567,0,0,0,0,0,0.000390902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034423786,0,0,0,0,0,0.02963524
4_progressing_4,11434,progressing,4,0.001069801,0,0,0.010407449,0,0.003064122,0.296097207,0,0,9.25E-05,0,0.002799974,0,0,0,0,0.000118867,0,0.001320742,0,0,0,0,0,0,0.015743248,0,0,0,0,0,0,0,0,0,0,0.010130093,0,0,2.64E-05,0,0.018530014,0.000739616,0,7.92E-05,0,0,0,0,0,0,0,0,0,3.96E-05,0,0,0,0,0,0,0,0,5.28E-05,0,0,0,0,0,0,0,0.001122631,5.28E-05,0,0,0,0,0,0.000990557,0.000316978,0,0,0,0.001320742,0,0.000132074,0,0.000964142,0,0,0,0,0,0.000224526,9.25E-05,0.000475467,0,0,0.001083009,0.001003764,0.014079112,0.005732021,0.00040943,0.000132074,0.000290563,0,0,0,0,0,0.000198111,0.000184904,0,0,0,0,0,0,0,0,0,0,0,5.28E-05,0,0,0,0.000805653,0,0.006498052,0.000422638,0.000660371,0.265733342,0.152215545,0,0,0.000118867,0.001201875,0,0.001294327,0,0,0,0,0,0,5.28E-05,0,0,0,2.64E-05,0,5.28E-05,0,0,3.96E-05,0,0,0,0,0.000171696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003394308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64E-05,0,0,0,0,0,0,0.000132074,0,0.057320214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000581127,0,0,0.003869775,0.000132074,0,0,0,0.001162253,0.025463911,0,0.000845275,0.00861124,0.000158489,0.000105659,0,0,0,0,0,0,0,0.000330186,0.019731889,0.001915076,0.008677277,0,0,0,0,0.000264148,0.004239583,0,0,0.001664135,0,0,0,0,0,0.001862247,0,0,0,0,0,0,0,0,0,0,0,0.001241498,0,0,0,0,0,0,0,0,1.32E-05,0.023496005,0,0,0,0,0,0.016297959
4_progressing_6,11434,progressing,6,0.000326448,0,0,0.015742034,0.001015615,0,0.257984367,0.000126952,0,0,0,0.00194055,0,0,0,0,0.000398992,0,0.000217632,5.44E-05,0,0.000199496,0,0,0,0.002321406,0,0,0,0,0,0,0,0,0,0,0.008632728,0,0,0,0,0.011570758,0.000290176,0,0.000870527,0,0,0,0,0,0,0,0,0,0.00018136,0,0,0,0,0,0,0,3.63E-05,9.07E-05,0,0,0,0,0,0,0,0.002811077,0.000290176,0,0,0,0,0,0.007472025,0.000145088,0,0,1.81E-05,0.031973739,0,0,0,3.63E-05,0,0,0,0,0,0.000471536,0.000326448,0,0,0,0,0.004407044,0.023486099,0.012785868,0,0,0,0,0.000199496,0,0,0,5.44E-05,0,0,0,0,0,3.63E-05,0,0,0,0,0,0,0,0,0,0,0.000525944,0,0.010827182,0.00018136,0.001595967,0.110883404,0.143219863,0,0,9.07E-05,0.00036272,0,0,0,0,0,0,0,0,0.000163224,0,0,0,0,0,0,0,0,3.63E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,0.001831734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000344584,0,0.06628702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07E-05,0.000199496,0.000163224,0.003119389,7.25E-05,0.000126952,0,0,0.001505287,0.035510256,0,0.001741054,0.005168755,0.000108816,3.63E-05,0,0,0,0,0,0,0,0.000145088,0.044415024,0.002448358,0.018281071,0,0,0,0,0.000163224,0.024447306,0.000126952,0,0.005386387,0,0,0,0,0,0.000979343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000489672,0,0,0,0,0,0.078764577,0,0,0,0,0,0.053591832
4_progressing_8,11434,progressing,8,0.000323965,8.10E-05,0,0,0,0,0.18364785,0,0,0,8.10E-05,0.00214627,0,0,0,0,0,0,0.000121487,0,0,0,0,0,0,0.003685106,0,0,0,0,0,0,0,0,0,0,0.004090062,0,0,0,0,0.004090062,0.002510731,0,0.001376853,0,0,0,0,0,0,0,0,0,0.000202478,0,0,0,0,0,0,0,0,0,0.000121487,0,0,0,0,0,0,0.002065279,0.000647931,0,0,0,0,0,0.012067709,0.000161983,0,0,0,0.002875192,0.000404957,0,0,0,0,0,0,0,0,0,0.000161983,0,0,0,0,0.000445452,0.003968575,0.01579331,0.000404957,0,0.001660322,0,0,0,0,0,8.10E-05,0.001579331,0,0,0.000161983,0,0,0,0,0,0,0,0,0,0,0,0,0.002186766,0,0.109014335,0.000688426,0.001457844,0.131408439,0.041103102,0,0,0.000202478,0.003766097,0,0,0,0,0,0,0,0,0.000161983,0,0,0,0,0,0.000161983,0,0,8.10E-05,0,0,0,0,8.10E-05,0,0,0,0,0,0,0.00028347,8.10E-05,0,0,0.000445452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003847088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000526444,0,8.10E-05,0,0,0,0,0,8.10E-05,0.002308253,0,0.020328825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000566939,0.00028347,0.000890905,0.032072568,0,0,0,0,0.002875192,0.213979104,0,0.004899976,0.012796631,0,0,0,0,0,0,0,0,0,0.001579331,0.03794444,0.001295861,0.026767636,0,0,0,0,0,0.001376853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161983,0,0,0,0,0,0.055519559,0,0,0,0,0,0.04373532
4_progressing_10,11434,progressing,10,4.50E-05,6.00E-05,0,0.013103448,0.00131934,0,0.376296852,0.000704648,0,0.000104948,0,0.012608696,0,0,0,0,0.002668666,0,0.002803598,0.00011994,0,0.008035982,0,0,0,0.014167916,0,0,0,0,0,0,0,0,0,0,0.009550225,0,0,7.50E-05,0.001214393,0.019670165,0.00035982,7.50E-05,0.004452774,0,0.000134933,0,0,0,0,0,0,0,0.00035982,7.50E-05,0.000134933,0,0,9.00E-05,0,0,0.000209895,0.000644678,0,0,0,0,0,0,0,0.027676162,0.00053973,7.50E-05,0,0,0,0,0.004842579,3.00E-05,0,0,0.00011994,0.035997001,0,4.50E-05,0.000134933,0.000629685,0,0,0,4.50E-05,0,0.010524738,0.001454273,0.003118441,0,0,0.003058471,0.009205397,0.004932534,0.07113943,0.03137931,0.006851574,0,9.00E-05,0.000209895,0,0,0,0.000164918,0,0,0,0,0,0,0,0,0,0,0,0.00011994,0,0,0,0,0.00161919,0,0.005817091,0.00035982,0.004137931,0.100104948,0.046191904,0,0,0,0.001304348,0,0.000554723,0,0,0,0,0,0,0.001064468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00E-05,0,0.00952024,0,0,0,0,0,0,0,0,0,0,0.00017991,0,0,0,0,0,0,0,0,0,0,0.000224888,0,0,0,0,0,0,0.000164918,0,0.035502249,0,0,0,0,0,0,3.00E-05,4.50E-05,0,0,0,0,0,0,0,0,0,0,0,0.000209895,0.000224888,0.006266867,0.00011994,0,0,0,0.003913043,0.01904048,0,0.00089955,0.020104948,0.00011994,0,0,0,0,0,0,0,4.50E-05,7.50E-05,0.01155922,0.000344828,0.006836582,0,0,0.000164918,0,0,0.006971514,0,0,0.000974513,0,0,0,0,0,0.00125937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50E-05,0,4.50E-05,0.016056972,0,0,0,0,0,0.016266867
4_progressing_12,11434,progressing,12,0.000296102,0.00010909,0,0.005890878,0.002961024,0,0.330995683,0.000233765,0,0.000155843,9.35E-05,0.00398959,0,0,0,0,0.000561036,0,0.001605186,0,0,0.005906463,0,0,0,0.014555769,0,0,0,0,0,0,0,0,0,0,0.007542818,0,0,0,0.000264934,0.023999875,0.002197391,0,0.00456621,0,0,0,0,0,0,0,0,0,0.000670126,0.000296102,0,0,0,0,0,0.000171428,0.00035844,0.000607789,0.000218181,0.000140259,0,0,0,0,0,0.008929824,0,0,0,0,0,0,0.003818162,0,0,0,0,0.006186981,0.000124675,0.00010909,6.23E-05,0.004909065,0,0,0,0,0,0.002431156,0.004129849,0,0,0,0.00222856,0.000701295,0.01089345,0.017937569,0.003023361,0.002742843,0,0,0,0,0,0,0.000140259,0.00093506,0,0,4.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.003132451,0.001090903,0.01276357,0.000607789,0.00035844,0.187323702,0.073215204,0,0,0.000124675,0.000966229,0,0.000155843,0,0,0,0,0,0,0.000607789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79E-05,0,0,0,0.000171428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12E-05,0,0.004176602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000405193,0,0,0,0,0,0,0.000483114,0,0.066545109,0,0,0,0,0,0,0,6.23E-05,0,0,0,0,0,0,0,0,0,0,0.000389608,0,0,0.006031138,0.00046753,0,0,0,0.005641529,0.031059579,0,0.001122072,0.007916842,0.000311687,0,0,0,0,0,0,0,4.68E-05,0.000701295,0.024685586,0.002135054,0.014836287,0,0,0,0,0,0.005158415,4.68E-05,0,0.001527265,0,0,0,0,0,0.003101283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04767248,0,0,0,0,0,0.017111599
6_stable_0,50931,stable,0,0.000192449,0,0,0.002067043,0.001867467,0.000463303,0.547260455,0,0,7.13E-05,2.14E-05,0.000406281,0,0,0,0,2.14E-05,0,6.41E-05,0,0,0,0,0,0,0.006906776,0,0,0,0,0,0,0,0,0,0,0.005188992,0,0,0,0,0.003542485,9.27E-05,0,1.43E-05,0,0,0,0,0,0,0,0,0,4.99E-05,1.43E-05,0,0,0,0,0,0,0,1.43E-05,0,0,0,0,0,0,0,0.000698518,9.27E-05,0,0,0,0,0,0.000434792,0,0,0,0,0.002088427,1.43E-05,9.27E-05,0,9.98E-05,0,0,0,0,0,1.43E-05,0,0,0,0,2.14E-05,0.000106916,0.016208472,0.001953,0.000548836,0,1.43E-05,1.43E-05,0,0,0,0,0.000142555,7.13E-05,0,0,0.000142555,0,0,0,0,0,0,0,0,0,0,0,0,0.000370642,0,0.002829711,0.000285109,0.000292237,0.153003984,0.141072154,0,0,0.00022096,0.000470431,0,0.000263726,0,0,0,0,0,0,4.28E-05,0,0,0,0,0,3.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001154693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85E-05,0,0,0,0,0,0,0,0,6.41E-05,0.000449047,0.012473538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98E-05,0.000555963,0,0.000106916,0.003143332,5.70E-05,0.000128299,0,0,0.00091235,0.016821457,0,0.000776923,0.004183981,8.55E-05,2.85E-05,2.14E-05,0,0,0,0,0,4.28E-05,0.000277982,0.028318496,0.004711434,0.012288217,0,0,0.000149682,0,7.13E-05,0.000919478,4.99E-05,0,0.002986521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005659423,0,0,0,0,0,0.013528443
6_stable_2,50931,stable,2,0,0,0,0,0,0,0.005585831,0,0,0,0,0,0,0,0,0,0.001498638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000408719,0.001226158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004087193,0.004495913,0,0,0,0,0,0.029427793,0,0,0,0,0.002179837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00640327,0,0.065940054,0,0,0,0,0,0,0,0,0.00027248,0,0,0,0.001089918,0,0,0,0,0,0,0,0,0.00027248,0,0,0,0.001634877,0.060899183,0.113487738,0.00027248,0.000681199,0.001907357,0.000817439,0,0,0,0.004359673,0,0.000953678,0,0,0,0,0,0,0.000408719,0,0,0,0,0,0,0,0,0.000408719,0.000544959,0,0,0,0,0,0,0,0,0,0,0.000544959,0.000408719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007901907,0,0,0,0,0.000408719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000817439,0,0,0,0,0,0,0,0,0.004087193,0,0.002179837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001634877,0.001226158,0.000681199,0.070708447,0.000544959,0.00027248,0,0,0,0.324523161,0,0.00613079,0.010626703,0,0,0,0,0,0,0,0,0,0,0.083106267,0,0.011444142,0,0,0.003542234,0,0,0.008583106,0,0,0,0,0,0,0,0,0.00640327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111989101,0,0,0,0,0,0.032970027
